Acceso a los núcleos de población,1531,20400,,2015-02-20,A08001182,SOCIEDAD ESPAÑOLA CONSTRUC ELECTRICAS SA,,PA PRESTACIÓ CAMIÓ CISTELLA AMB XOFER I OPERARI PER COLLOCAR REDES ALS LATERLAS DEL CAMP DE LA PISTA D ATLETISME DE,1204.56,
Fomento del empleo,2410,2219901,,2015-02-24,B60105822,RACO DEL LLIBRE SL,,MANUAL DEL SOLDADOR N ED ref9788493864859,421.2,
Mantenimiento dependencias municipales,9208,22199,,2015-02-20,A58785593,AUBERT SA,,TLLODIN 81 AGLOMCRED PH ZIN M20x40 TLLODIN 81 AGLOMCRED PH ZIN M19x35 TLLODIN 81 AGLOMCRED PH ZIN M20x50,1051.33,
Mantenimiento dependencias municipales,9208,22199,,2015-02-20,A58785593,AUBERT SA,,TUERCA AUTOBLOCANTE DIN 985 8 ZINC M08 TLLO DIN 933 EXAG 56 ZINC M08x25 PASADOR DE PORTON 400 mm NIO220,45.6,
Mantenimiento dependencias municipales,9208,22199,,2015-02-06,A58785593,AUBERT SA,,6854710870 FERRAN 676 93 96 46 RECOGEDOR 41004 NUM COM 6854710870 NIO 22015000406,161.9,
Mantenimiento dependencias municipales,9208,22199,,2015-02-06,A58785593,AUBERT SA,,CERRADURA ANTIPANICO REF 1970 90 VN ANTONIO JESUS 620 37 96 74 XAVI AJ 605 808 347 NIO22015000406,145.81,
Mantenimiento dependencias municipales,9208,22199,,2015-02-06,A58785593,AUBERT SA,,CEPILLO FREGAR FIBRA PLASTICA 5120 5x13 5H PASADOR 454 HZ 85 mm NIO22015000406 PDO 10868,23.2,
Mantenimiento dependencias municipales,9208,22199,,2015-01-30,A58785593,AUBERT SA,,BURLETE ADH K 6 mt MARRON 2115 NIO 22015000406 pdo 1080,28.44,
Mantenimiento dependencias municipales,9208,62300,,2015-02-06,A58785593,AUBERT SA,,TALADRO RECARGABLE PERCUTOR SB 18 LTX QUICK INCLUYE 3 BATERIAS PED 10877 NIO22015000784,483.94,
Informática,9205,22706,,2014-12-12,Q0801175A,CONSORCI ADMINISTRACIO OBERTA DE CATALUNYA,,Llicncies certificats en targeta CPISR1 Varis treballadors,7.21,
Fomento del empleo,2410,22000,,2015-01-31,B08564874,CS ESTABLIMENTS DE PROXIMITAT SL,,Material per la casa doficinis neteja i alimentació Exp BTB05914 Cofinanada pel FSE,67.73,
Participación ciudadana y soporte a las entidades,9240,22203,,2015-02-10,B62789979,AKIRA COMPUTER SL,,DOMAIN rubiciutatbiz DOMAIN rubiciutatinfo DOMAIN rubiciutatorges DOMAIN rubiciutatcomes DOMAIN rubidigita,660.66,
Participación ciudadana y soporte a las entidades,9240,22203,,2015-02-09,B61077020,APLICACIONS MULTIMEDIA INTERACTIVES SL,,Ampliacions sollicitades,344.85,
Participación ciudadana y soporte a las entidades,9240,21600,,2015-02-09,B61077020,APLICACIONS MULTIMEDIA INTERACTIVES SL,,Desplaament Hores de Tcnic desplaat Actualització programari telecentre Ateneu,412.61,
Participación ciudadana y soporte a las entidades,9240,22700,,2015-02-09,A28037224,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,,Pels treballs de neteja subministrament i retirada de contenidors en motiu de lacte 3 DUATLÓ a la ciutat de Rubí,339.66,
OAD Radio Rubí,9261,22203,,2015-02-05,B62608229,EN ANTENA PRODUCCIONS SL,,ENACAST Serveis de Streaming i Rdio a la Carta Febrer NIO N 22015000165,145.2,
OAD Radio Rubí,9261,22203,,2015-02-05,B62608229,EN ANTENA PRODUCCIONS SL,,ENACAST Serveis de Streaming i Rdio a la Carta Gener NIO N 22015000165,145.2,
Proyectos estratégicos y supramunicipales,4321,62705,,2015-02-03,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Legalización en la finca Font del Ferro de la instalación fotovoltaica Legalización en la finca Font del Ferro de la,1134.47,
Fomento del empleo,2410,22799,,2015-02-05,B08954505,CENTRO INFORMATICA PROFESIONAL SL,,FORMACION SAP BUSINESS ONE INTRODUCCION TARDES 15 ALUMNOS,1890,
Mantenimiento dependencias municipales,9208,22199,,2015-01-28,A58785593,AUBERT SA,,TLLO DIN 965 CAVELL PH ZINC M06x40 TUERCA AUTOBLOCANTE DIN 985 8 ZINC M05 NIO 22015000406 PDO 10800,652.84,
Recursos Humanos y organización,9204,22699,,2015-01-31,A08657710,ZETA GESTION DE MEDIOS SA,,REF 1712015 Anunci ordenana reguladora de ladministració electrnica,399.3,
Participación ciudadana y soporte a las entidades,9240,22700,,2015-01-30,A28037224,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,,Pels treballs de neteja subministrament i retirada de contenidors en motiu de la festivitat SANT ANTONI ABAT TRES TO,1561.53,
Fomento del empleo,2410,2219910,,2015-02-09,A58785593,AUBERT SA,,ELECTRODO REF 46 25x350 Paq 250 u ELECTRODO REF 46 325x350 Paq 175 u DISCO DESBASTE 230x6x22,588.71,
Participación ciudadana y soporte a las entidades,9240,20500,,2015-02-16,B65223828,TRANS VALLAS MONTMELO,,Tanques olímpiques,143.69,
Mantenimiento dependencias municipales,9208,21200,,2015-02-20,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,CANVI VIDRE VESTUARI CF 25 SETEMBRE,83.49,
Promoción y fomento del deporte,3410,22609,,2015-02-18,G58269242,HANDBOL RUBI,,REALITZACIÓ TASQUES DARBITRATGE DE HANDBOL EN ELS JOCS ESPORTIUS ESCOLARS GENER A MAIG 2015,352,
Participación ciudadana y soporte a las entidades,9240,22602,,2015-02-19,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,DISSENY ANUNCI I BANNER FINALITZACIÓ CAMPANYA BUITS PLENS,484,
Protección civil,1350,22706,,2015-01-08,J64729163,E2ESTUDIS SCP,,ELLABORACIÓ DEL PLNOL DE DELIMITACIÓ DURBANITZACIONS,1936,
Recursos Humanos y organización,9204,2279901,,2015-02-18,Q0840004F,ESCOLA ADMINISTRACIO PUBLICA DE CATALUNYA,,Drets dinscripció Curs sobre els ingressos i procediments tributaris Ramon Puig 291623 de mar,140,
Recursos Humanos y organización,9204,2279901,,2015-02-18,Q0840004F,ESCOLA ADMINISTRACIO PUBLICA DE CATALUNYA,,Drets dinscripció Curs sobre els ingressos i el procediments tributaris Rosa Aranda 291623032015,140,
Mantenimiento dependencias municipales,9208,21200,,2015-02-24,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,CANVI VIDRE ANTIGA ESTACIÓ,192.39,
Promoción y fomento del deporte,3410,22609,,2015-02-16,G60871761,CLUB VOLEIBOL RUBI,,PER LA REALITZACIÓ DE LES TASQUES DARBITRATGE DE VOLEIBOL EN ELS JOCS ESCOLARS GENER A MAIG DE 2015,198,
Instalaciones deportivas,3420,22799,,2015-02-05,G59511048,ASOC DE VECINOS LAS TORRES RUBI 2000,,PER REALITZAR LES TASQUES DOBERTURA I TANCAMENT DE LA PISTA POLIESPORTIVA F CALVO 1ER TRIMESTRE,2722.5,
Promoción y fomento del deporte,3410,22609,,2015-02-12,G59478644,CONSELL ESPORTIU DEL VALLES OCCIDENTAL,,DELS ARBITRATGES DELS JOCS ESPORTIUS ESCOLARS SERVEI DESPORTS,600,
Fomento del empleo,2410,2219901,,2015-01-15,B66007436,AKTIVA STYLE WORK SLU,,Material per al curs FOAP 29 roba caadorespantalons i botes de seguretat FOAP 2014 Cofinanat pel FSE,1243.28,
Fomento del empleo,2410,22104,,2015-01-15,B66007436,AKTIVA STYLE WORK SLU,,Vestuari per als alumnes de la casa doficis sabates pantalons i casaques ExpBTB05914 CO Cofinanada pel FSE,554.79,
Proyectos estratégicos y supramunicipales,4321,22609,,2015-02-23,B43564186,INTIAM RUAI SL,,Taller Xocolatada solar realitzada el 14215 Taller Colors del Sol realitzat el 14215 Megafonia Solaritzada i,1248.72,
Seguridad y orden público,1320,22104,,2015-02-27,A28017895,EL CORTE INGLES,,COMPRA VESTUARI POLICIA ESCORTES I CONDUCTOR,627,
OAD Radio Rubí,9261,22203,,2015-03-01,B62608229,EN ANTENA PRODUCCIONS SL,,ENACAST Serveis de Streaming i Rdio a la Carta mes de Marzo,145.2,
Acción social,2310,22799,,2015-03-02,F64422207,PROJECTES SOCIALS LA FABRICA SCCL,,Servei de Vetlladorses infants per a casal vacacional de l1 al 7 de gener de 2015,2620.8,
Fomento del empleo,2410,2279905,,2015-02-27,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Contracte mdul formatiu Ús dotació bsica restaurat i assistncia del JPO Cofinanat pel FSE febrer 2015,504,
Proyectos estratégicos y supramunicipales,4321,2269905,,2015-02-26,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Treballs certificació deficincia energtica als edificis municipals incloses les taxes que shan de pagar a lICAEN,2596.77,
Mantenimiento dependencias municipales,9208,21200,,2015-02-26,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,CANVI VIDRES CTR TERRASSA 116 PLANTA BAIXA MAGATZEM,502.97,
Informática,9205,62600,,2015-02-28,A25027145,SERVICIOS MICROINFORMATICA SA,,Impressora OAC Primacy Simplex 1 cara USB Ethernet GASTOS ENVIO MANIPULACION IM00,1318.5,
Fomento del empleo,2410,2269915,,2015-02-28,B60105822,RACO DEL LLIBRE SL,,LLIBRES PER ALUMNES DELS CURSOS JPO,69.58,
Fomento del empleo,2410,2269915,,2015-02-28,B60105822,RACO DEL LLIBRE SL,,LLIBRES PER CURS INDÚSTRIES ALIMENTRIES ALUMNES JPO,332,
Fomento del empleo,2410,2269915,,2015-02-28,B60105822,RACO DEL LLIBRE SL,,LLIBRES PER ALS ALUMNES PARTICIPANTS DEL PROGRAMA JPO,317.9,
Fomento del empleo,2410,2269910,,2015-02-28,B60105822,RACO DEL LLIBRE SL,,Premsa mes de gener prgom treballs als barris 2015 BTB05914,34.5,
Acceso a los núcleos de población,1531,22199,,2015-02-28,A08123010,DROGAS Y PINTURAS LA MODERNA SA,,DEBRAY ROTLLO 115mm50m P60 U SCALPEX NW 750 ml ROTLLO LLANA DACER n2 u,69.83,
Acceso a los núcleos de población,1531,22199,,2015-02-28,A08123010,DROGAS Y PINTURAS LA MODERNA SA,,OXIRON FORJA GRIS ACERO 4 L OXIRON FORJA NEGRE FORJA 4 L,425.92,
Acceso a los núcleos de población,1531,22199,,2015-02-28,A08123010,DROGAS Y PINTURAS LA MODERNA SA,,ACRISOL VERDE FRONTON 15L,127.45,
Acceso a los núcleos de población,1531,22199,,2015-02-28,A08123010,DROGAS Y PINTURAS LA MODERNA SA,,AIGUARRAS 5L NORAI AIGUARRAS SIMIL 5L NORAI NORAI DISSOLVENT UNIVERSAL 5 L LLAUNA METLLICA,229.15,
Acceso a los núcleos de población,1531,22199,,2015-02-28,A08123010,DROGAS Y PINTURAS LA MODERNA SA,,DELTAFIX SENSE OLOR 5 L,46.4,
Informática,9205,22002,,2015-03-03,B60421401,INFORMATICA CORPORATIVA CATALANA SL,,PEL SUBMINISTRAMENT I LA INST DE DIVERSOS COMPONENTS INFORMTICS DE COMUNICACIONS,5508.16,
Tercera Edad y con dependencia,2314,22103,,2015-02-28,B65945099,RUBI ENERGETICS SL,,SUBMINISTRAMENT BENZINA VEHICLES SERVEIS SOCIALS FEBRER 2015,45.47,
Fomento del empleo,2410,2219910,,2015-01-15,J65702623,GALA SUPPLY SCP,,Material bolígrafsclipsgrapescarpetesformació dels treballadors de PO Exp2014PANPSPO0074 Cofinanat pel FSE,635.96,
Escuela de arte,3262,22699,,2015-01-08,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,HONORARIS SESSIONS MODEL NATURAL EL 08012015 ESCOLA DART SERVEI DEDUCACIÓ,117.72,
Fomento del empleo,2410,2269915,,2015-02-20,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Memories USB 8 Gb per a la formació delsalumnes del programa JPO Cofinanat pel FSE,435.6,
Seguridad y orden público,1320,22699,,2015-01-07,B61609152,ASISTENCIAL RUBI SLL,,SUBMINISTRAMENT DENTREPANS A LA POLICIA LOCAL DIPSIT DETINGUTS Juliol a desembre de 2014,30.8,
Informática,9205,22704,,2015-01-28,B59100453,ESABE INFORMATICA DISTRIBUIDA SL,,PEL SERVEI DE DIPSIT QUSTDIA I TRANSPORT DELS SUPORTS MAGNTICS DE LES CPIES DE SEGURETAT BACKUP ANY 2015,3790.64,
Proyectos estratégicos y supramunicipales,4321,2260601,,2015-02-14,A08523540,COMERCIAL BB SA,,DESPESES ALLOTJAMENT EXPERTS ASSISTENTS ALS ACTES DEL DIA MUNDIAL DE LENERGIA REMIDA13 I 14 DE FEBRER,230.47,
Informática,9205,21600,,2015-03-03,B62389986,TECNOPREVEN SL,,Contracte manteniment programari Preven,1820.57,
Informática,9205,22002,,2015-02-20,A58158122,MICROSISTEMES SA,,LOGITECH KEYBOARD ULTRATHIN IPAD MINI WHITE,95.59,
Proyectos estratégicos y supramunicipales,4321,2030001,,2015-02-27,A08001182,SOCIEDAD ESPAÑOLA CONSTRUC ELECTRICAS SA,,DIA MUNDIAL DE LA ENERGIA COLLOCAR CAIXA DE FESTES DE 66 KW I RETIR POSTERIOR A LA PL NOVA ESTACIO,130.58,
Proyectos estratégicos y supramunicipales,4321,2269905,,2015-02-27,A08001182,SOCIEDAD ESPAÑOLA CONSTRUC ELECTRICAS SA,,PD MODIFICAR INSTALACIÓ ELCTRICA DE PROYECTORS PISTES PETANCA DE COVASOLERA A FI DE CONSEGUIR ENCESES INDIVIDUALS PER,2337.67,
Informática,9205,22203,,2015-01-29,B62789979,AKIRA COMPUTER SL,,PER LA RENOVACIÓ DELS DOMINIS ajrubicombizorginfonet 1012015 al 31122015,235.95,
Fomento del empleo,2410,2219901,,2015-02-24,B60105822,RACO DEL LLIBRE SL,,Material per al curs FOAP 04 llibres per al curs de formació 16u FOAP Cofinanat pel FSE,520,
Fomento del empleo,2410,2219901,,2015-02-24,B60105822,RACO DEL LLIBRE SL,,Material per al curs FOAP 06 llibres de reglament electrotécnic pe a baixa tensió15u FOAP Cofinanat pel FSE,498,
Fomento del empleo,2410,22000,,2015-02-24,B60105822,RACO DEL LLIBRE SL,,Material per als alumnesparticipants de la Casa dOficis,20,
Fomento del empleo,2410,2269915,,2015-02-24,B60105822,RACO DEL LLIBRE SL,,Llibres per als alumnes participants del programa JPO Cofinanat pel FSE,69,
Comercio,4310,20300,,2015-02-28,A08001182,SOCIEDAD ESPAÑOLA CONSTRUC ELECTRICAS SA,,MERCAT DE L ARTESANIA COLLOCAR 2 CAIXES DE FESTES 66 KW A PG FRANCESC MACI ENTRE ELS CARRERS MONTSERRAT I LA BAI,629.77,
Fomento del empleo,2410,2269915,,2015-02-24,B60105822,RACO DEL LLIBRE SL,,Material llibres per als alumnes dels cursos del programa Joves per lOcupació Cofinanat pel FSE,160,
Proyectos estratégicos y supramunicipales,4321,2260201,,2015-02-27,J65587990,PORTAL RUBI SCP,,Jornada Rubí Brilla Banner capalera del 6 al 14 de febrer,141.09,
Fomento del empleo,2410,22000,,2015-02-24,B60105822,RACO DEL LLIBRE SL,,20 unitats destoig llapis negre per als alumnesparticipants de la Casa dOficis Cofinanada pel FSE,36,
Fomento del empleo,2410,2269915,,2015-02-24,B60105822,RACO DEL LLIBRE SL,,Material llibres installacions elctriques i domótica per al curs dels alumnes del programa JPO Cofinanat pel FSE,328.9,
Informática,9205,22002,,2015-02-26,B59893933,S3I ENGINEERING INSTALLATIONS AND SERVICES SL,,PEL SUBMINISTRAMENT DE FUETÓ CAT 62 30u,72.6,
Fomento del empleo,2410,2279905,,2015-03-02,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Contracte acció formativa Activitats auxgestió administrativaperiode febrer 2015 JPO Cofinanat pel FSE,1520,
Fomento del empleo,2410,2279904,,2015-03-02,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Contracte mdul formatiu MF08423Estudis viabilitat installacsolardel 020215 al 020315 FOAP Cofinanat pel FSE,6000,
Fomento del empleo,2410,22799,,2015-02-27,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Formació mduls SEFED UF0319 periode del 010115 al 160315 Sistema Operatiu Gestió darxius,2220,
Fomento del empleo,2410,2279905,,2015-02-28,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Contracte acció formOperacauxmagatzen indústlaboratoris químicsJPO Cofinanat pel FSE febrer 2015,1680,
Fomento del empleo,2410,2279905,,2015-02-28,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Contracte mdul formatiu Manipulació i moviments traspalets i carretdel 090215 al 200215 JPOCofinanat pel FSE,1596,
Comercio,4310,22799,,2015-03-06,B64486400,BROCCOLI ONLINE OFFLINE,,Renovació de Dominis,284.35,
Seguridad y orden público,1320,2200001,,2015-02-25,A58785593,AUBERT SA,,AEROSOL 500 ML MARCADOR OBRAAMARILLO,112.71,
Fomento del empleo,2410,2279905,,2015-02-27,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,Contracte mdul formatiuAutoocupacióCrea la teva empresa JPOperiode del 100215 al 130415 JPO Cofinanat pel FSE,1512,
Informática,9205,22704,,2015-03-01,B59100453,ESABE INFORMATICA DISTRIBUIDA SL,,Transporte y Destrucción Confidencial de Documentos y Soportes Informat Renovación Contrato N 260548 Factura Anual,510.8,
Proyectos estratégicos y supramunicipales,4321,46200,,,P0827900B,AJUNTAMENT DE TERRASSA,,Quota anual 2015 Eurocities Segons acord de participació conjunta a la xarxa Eurocities signat l11072008,2694.34,
Seguridad y orden público,1320,2040014,,,A91001438,ALPHABET ESPAÑA FLEET MANAGEMENT SA,,LLOGUER VEHICLES POLICIA LOCAL JUNY JULIOL 2014,11134.52,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIÓ PER COBRAMENT AMB TARGETA DE CRDIT FUER MES DE GENER DE 2015,0.34,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIÓ PER COBRAMENT AMB TARGETA DE CRDIT LA SALA MES DE GENER DE 2015,1.67,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIÓ PER COBRAMENT AMB TARGETA DE CRDIT POLICIA MES DE GENER DE 2015,41.99,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ PER COBRAMENT AMB TARGETA DE CRDIT OAC LES TORRES MES DE GENER DE 2015,3.48,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIONS PER COBRAMENT AMB TARGETA DE CRDIT OAC EL MES DE GENER DE 2015,25.61,
Servicios jurídicos,9203,20200,,,E08959637,COMUNITAT PROP C UNIO 20,,Ctat Propietaris baixos i sotan edifici cUnio 20Comissaria de Policia Pagament mes de mar extra baixa tensió,565.84,
Servicios jurídicos,9203,20200,,,H60430469,COMUNITAT PROP C PITAGORES 5B,,PAGAMENT GENER I FEBRER 2015 COMUNITAT I DERRAMA OBRES COMUNITAT c Pitgores 5B entresol 3a Serveis Socials,181.7,
Cooperación internacional,9242,48005,,,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,,Subvenciones 201520153739828000 G17125832 REFORANT LA VISIBILITAT CAPACITATS I COMPROMÍS DE LES NOVES GENER,7000,
Cooperación internacional,9242,48005,,,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,,Subvenciones 201520153739829000 G17125832 ENFORTIMENT DE CAPACITATS EN GESTIÓ DORGANITZACIONS COMUNITRIES D,12640.77,
Cooperación internacional,9242,48005,,,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,,Subvenciones 201520153739830000 G17125832 SUPORT A LA PARTICIPACIÓ DE LA DONA EN LA GOVERNANA LOCAL A TRAVÉS,12640.77,
Servicios jurídicos,9203,23300,,,G61004412,HOQUEI CLUB RUBI CENT PATINS,,PAGAMENT INDEMNITZACIO RRP 1400065 FRANQUICIA 2014,360,
Servicios jurídicos,9203,22604,,,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,PAGAMENT CONDENMA EN COSTES CASSACIO TS 95114 PROC JORDI PEIRO SIMON,387.2,
Escuela de música,3263,22609,,,Q0801485D,AGENCIA CATALANA DE LA JOVENTUT,,ESTADA EN ALBERG DEL 1804 AL 1904 A NÚRIA ESCOLA DE MÚSICA SERVEI DEDUCACIÓ,247.95,
Servicios jurídicos,9203,20200,,,,<abbr title='Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.'>[Anonimizado]*</abbr>,,LLOGUER LOCAL AVESTATUT 11 GEGANTERS DE RUBI PAGAMENT IBI 2015,435.33,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIONS PER COBRAMENT AMB TARGETA DE CRDIT OAC FEBRER DE 2015,26.3,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIONS PER COBRAMENT AMB TARGETA DE CRDIT POLICIA FEBRER DE 2015,57.36,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIONS PER COBRAMENT AMB TARGETA DE CRDIT OAC LES TORRES FEBRER DE 2015,3.46,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIONS PER COBRAMENT AMB TARGETA DE CRDIT FUER MES DE FEBRER DE 2015,4.42,
Deuda pública,0110,35900,,,A65587198,CATALUNYA BANC SA,,EN FORMALITZACIÓ COMISSIONS PER COBRAMENT AMB TARGETA DE CRDIT LA SALA MES DE FEBRER DE 2015,2.55,
Promoción y fomento del deporte,3410,48000,,,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,,Subvenciones 201420143739944000 G60208972 CONVENI CER FUTBOL SALAESPORT PER A TOTHOM 20142015,30000,
Acción social,2310,48001,,,G58396748,APA DEL COL NAL CATALUNYA,,Beques menjador que assumeix el consell comarcalcorresponentts al mes de desembre 2014,139.5,
Acción social,2310,48001,,,Q0801548I,ESCOLA CIUTAT D'ALBA,,Beques menjador que assumeix el consell comarcalcorresponentts al mes de desembre 2014,46.5,
Acción social,2310,48001,,,G66014028,FUNDACIO PAIDOS,,Beques menjador que assumeix el consell comarcalcorresponentts al mes de desembre 2014,46.5,
Acción social,2310,48001,,,G66014028,FUNDACIO PAIDOS,,Beques menjador que assumeix el consell comarcalcorresponentts al mes de desembre 2014,43.4,
Acción social,2310,48001,,,G08988578,ASOCIACION PADRES DE ALUMNOS COLEGIO PUBLICO LA FLORESTA DE SANT CUGAT,,Beques menjador que assumeix el consell comarcalcorresponentts al mes de desembre 2014,24.8,
Acción social,2310,48001,,,F62011812,DOBLE VIA (SERVEIS SOCIOEDUCATIUS) SCCL,,Beques menjador que assumeix el consell comarcalcorresponentts al mes de desembre 2014,46.5,
Acción social,2310,48001,,,G59345728,AMPA ESCOLA PILARIN BAYES,,Beques menjador que assumeix el consell comarcalcorresponentts al mes de desembre 2014,89.9,
Acción social,2310,48001,,,G59574830,APA DEL COLEGIO PUBLICO PINS DEL VALLES,,Beques menjador que assumeix el consell comarcalcorresponentts al mes de desembre 2014,46.2,
Acción social,2310,48001,,,R5800008D,COLEGIO STA ISABEL EN SAN CUGAT DEL VALLES FRANCISCANAS MISIONERAS DE LA INMACULADA CONCEPCION,,Beques menjador que assumeix el consell comarcal corresponentts al mes de desembre 2014,46.5,
Acción social,2310,48001,,,G08988578,ASOCIACION PADRES DE ALUMNOS COLEGIO PUBLICO LA FLORESTA DE SANT CUGAT,,Beques menjador que assumeix el consell comarcal corresponentts als endarreriments del mes de setembreoctubre 2014,167.4,
Acción social,2310,48001,,,B08659542,LICEO POLITECNICO SL,,Beques menjador que assumeix el consell comarcal corresponentts al mes de desembre 2014,99.2,
Acción social,2310,48001,,,R0800096J,MARISTAS HERMANOS PROVINCIA HERMITAGE,,Beques menjador que assumeix el consell comarcal corresponentts al mes de desembre 2014,474.3,
Acción social,2310,48001,,,G08252637,PATRONATO RIBAS,,Beques menjador que assumeix el consell comarcal corresponentts al mes de desembre 2014,641.7,
Acción social,2310,48001,,,R0800380H,CASA COLEGIO REGINA CARMELI RUBI,,Beques menjador que assumeix el consell comarcal corresponentts al mes de desembre 2014,217,
Acción social,2310,48001,,,R0800380H,CASA COLEGIO REGINA CARMELI RUBI,,Beques menjador que assumeix el consell comarcal corresponentts als endarreriments mes de setembre 2014,89.9,
Acción social,2310,48001,,,Q5855637D,ESCOLA 25 DE SETEMBRE,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,5902.4,
Acción social,2310,48001,,,S0800117D,ESCOLA CAN ALZAMORA,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,2972.9,
Acción social,2310,48001,,,Q0801826I,ESCOLA DEL BOSC,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,1701.9,
Acción social,2310,48001,,,Q5855634A,ESCOLA MONTESSORI,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,6646.4,
Acción social,2310,48001,,,G59437806,APA DEL CP PAU CASALS DE RUBI,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,4464,
Acción social,2310,48001,,,Q5855553C,ESCOLA RAMON LLULL,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,3921.5,
Acción social,2310,48001,,,S0800276H,ESCOLA RIVO RUBEO,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,2690.8,
Acción social,2310,48001,,,Q5856371I,ESCOLA SCHOLA,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,99.2,
Acción social,2310,48001,,,Q5855636F,ESCOLA TERESA ALTET,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,4061,
Acción social,2310,48001,,,Q5855638B,ESCOLA TORRE DE LA LLEBRE,,Beques menjador que assumeix el Consell Comarcal corresponents al mes de desembre 2014,1264.8,
Acción social,2310,48001,,,S0800117D,ESCOLA CAN ALZAMORA,,Beques menjador que assumeix el Consell Comarcal corresponents als endarreriemnts setembrenovembre 2014,669.6,
Acción social,2310,48001,,,Q5856371I,ESCOLA SCHOLA,,Beques menjador que assumeix el Consell Comarcal corresponents als endarreriemnts setembrenovembre 2014,359.6,
